Frame, Timestamp, Render Stars, Tonemapping, User Interface
4296, 1781787714779156517, 2180, 291, 353
4297, 1781787714781695362, 2139, 291, 287
4298, 1781787714783968878, 1871, 292, 16
4299, 1781787714786551084, 2147, 290, 16
4300, 1781787714788863726, 1890, 290, 16
4301, 1781787714791815979, 2219, 292, 180
4302, 1781787714794763414, 2056, 293, 88
4303, 1781787714797298838, 2208, 290, 283
4304, 1781787714799564047, 2156, 290, 283
4305, 1781787714801948089, 2102, 289, 17
4306, 1781787714804356084, 1876, 290, 16
4307, 1781787714807117886, 2273, 288, 216
4308, 1781787714809849548, 1940, 293, 87
4309, 1781787714812712496, 2179, 292, 291
4310, 1781787714815218393, 2165, 291, 278
4311, 1781787714817502678, 1955, 290, 16
4312, 1781787714820094795, 2146, 289, 17
4313, 1781787714822610349, 1980, 288, 16
4314, 1781787714825228691, 2213, 292, 81
4315, 1781787714828059309, 2204, 292, 356
4316, 1781787714830866476, 2152, 291, 277
4317, 1781787714833367021, 1906, 291, 16
4318, 1781787714835885221, 2094, 289, 17
4319, 1781787714838175426, 1850, 292, 15
4320, 1781787714841313834, 2244, 290, 184
4321, 1781787714844282514, 2058, 291, 85
4322, 1781787714847205924, 2176, 291, 285
4323, 1781787714849720307, 2167, 290, 284
4324, 1781787714852505615, 1997, 289, 28
4325, 1781787714855075800, 2077, 290, 16
4326, 1781787714858071354, 2293, 293, 207
4327, 1781787714861107860, 2044, 290, 78
4328, 1781787714864229750, 2282, 291, 284
4329, 1781787714866722136, 2190, 291, 283
4330, 1781787714869360520, 2002, 290, 16
4331, 1781787714871656532, 2149, 291, 16
4332, 1781787714874471090, 2003, 290, 17
4333, 1781787714877384313, 2055, 292, 76
4334, 1781787714880197359, 2175, 291, 357
4335, 1781787714882693976, 2184, 291, 280
4336, 1781787714885250676, 1877, 291, 17
4337, 1781787714887571651, 2149, 289, 16
4338, 1781787714890333931, 1877, 289, 17
4339, 1781787714893114612, 2213, 291, 186
4340, 1781787714895937850, 2052, 295, 79
4341, 1781787714898463705, 2195, 292, 282
4342, 1781787714900743039, 2164, 290, 280
4343, 1781787714903200031, 2090, 290, 18
4344, 1781787714905558414, 1902, 291, 16
4345, 1781787714908184394, 2263, 291, 208
4346, 1781787714910944996, 2347, 291, 343
4347, 1781787714913765159, 2278, 292, 280
4348, 1781787714916273998, 1970, 292, 17
4349, 1781787714918760255, 2004, 292, 17
4350, 1781787714921056633, 2005, 291, 17
4351, 1781787714923853426, 2185, 290, 225
4352, 1781787714926591683, 2279, 292, 343
4353, 1781787714929424523, 2242, 291, 283
4354, 1781787714931934808, 1967, 290, 17
4355, 1781787714934220098, 1848, 289, 16
4356, 1781787714936726898, 1900, 292, 16
4357, 1781787714939215796, 2255, 291, 16
4358, 1781787714941872365, 2406, 289, 341
4359, 1781787714944540685, 2174, 291, 343
4360, 1781787714947344802, 1876, 292, 17
4361, 1781787714949851808, 1946, 290, 16
4362, 1781787714952374379, 2171, 289, 16
4363, 1781787714954677877, 1984, 290, 16
4364, 1781787714957382437, 2052, 293, 87
4365, 1781787714960172935, 2167, 291, 341
4366, 1781787714962992035, 2106, 291, 277
4367, 1781787714965502808, 1922, 290, 17
4368, 1781787714967805545, 2101, 288, 17
4369, 1781787714970241631, 1881, 291, 17
4370, 1781787714972745653, 2275, 290, 207
4371, 1781787714975397539, 2185, 291, 350
4372, 1781787714978076503, 2151, 291, 279
4373, 1781787714980901591, 1891, 289, 17
4374, 1781787714983416011, 1990, 311, 17
4375, 1781787714985973921, 2072, 288, 16
4376, 1781787714988337600, 2077, 290, 15
4377, 1781787714991111032, 2150, 290, 182
4378, 1781787714994014516, 2291, 293, 344
4379, 1781787714996805794, 2163, 291, 283
4380, 1781787714999305534, 1900, 290, 17
4381, 1781787715001713640, 2176, 292, 17
4382, 1781787715004187850, 2003, 289, 14
4383, 1781787715006983337, 2163, 291, 76
4384, 1781787715009740125, 2179, 291, 355
4385, 1781787715012578833, 2200, 291, 284
4386, 1781787715015093371, 1879, 291, 17
4387, 1781787715017355928, 2106, 290, 16
4388, 1781787715019957110, 1902, 292, 17
4389, 1781787715022315044, 2269, 289, 207
4390, 1781787715024936389, 2183, 291, 349
4391, 1781787715027703187, 2158, 292, 282
4392, 1781787715030494460, 1884, 291, 17
4393, 1781787715033007927, 1947, 290, 16
4394, 1781787715035562546, 2152, 291, 16
4395, 1781787715037853050, 2024, 290, 16
4396, 1781787715040614790, 2110, 291, 205
4397, 1781787715043615871, 2213, 290, 357
4398, 1781787715046426516, 2137, 291, 284
4399, 1781787715048938689, 1876, 290, 17
4400, 1781787715051200523, 2105, 290, 16
4401, 1781787715053770581, 1979, 292, 16
4402, 1781787715056221331, 2080, 293, 78
4403, 1781787715058920098, 2200, 290, 350
4404, 1781787715061608587, 2152, 291, 278
4405, 1781787715064450925, 1893, 289, 17
4406, 1781787715066974197, 2166, 290, 16
4407, 1781787715069567334, 1900, 291, 16
4408, 1781787715071916852, 2268, 290, 208
4409, 1781787715074815427, 1912, 291, 78
4410, 1781787715077484819, 2163, 290, 283
4411, 1781787715080289159, 2160, 292, 283
4412, 1781787715082815748, 1964, 289, 17
4413, 1781787715085328236, 2143, 289, 17
4414, 1781787715087572856, 2004, 291, 17
4415, 1781787715090396023, 2062, 288, 206
4416, 1781787715093410860, 2171, 290, 340
4417, 1781787715096251931, 2157, 290, 281
4418, 1781787715098791687, 1870, 292, 16
4419, 1781787715101095897, 2153, 290, 16
4420, 1781787715103677538, 1881, 291, 17
4421, 1781787715106141963, 2243, 293, 80
4422, 1781787715108857377, 1935, 289, 89
4423, 1781787715111558785, 2182, 291, 280
4424, 1781787715114375743, 2154, 290, 278
4425, 1781787715116906518, 2118, 288, 16
4426, 1781787715119498309, 1899, 291, 15
4427, 1781787715121838697, 2258, 290, 208
4428, 1781787715124514087, 1917, 293, 77
4429, 1781787715127322598, 2185, 293, 281
4430, 1781787715130116474, 2163, 291, 280
4431, 1781787715132620157, 1882, 290, 17
4432, 1781787715134986520, 2133, 291, 17
4433, 1781787715137415724, 1973, 290, 17
4434, 1781787715140049579, 2042, 293, 87
4435, 1781787715142707612, 2212, 293, 344
4436, 1781787715145435597, 2169, 289, 283
4437, 1781787715148247134, 1888, 290, 17
4438, 1781787715150772238, 2138, 290, 17
4439, 1781787715153365970, 1888, 289, 17
4440, 1781787715156015502, 2262, 289, 208
4441, 1781787715158958971, 2181, 290, 337
4442, 1781787715161772124, 2168, 291, 281
4443, 1781787715164297686, 1904, 290, 16
4444, 1781787715166551401, 1980, 290, 16
4445, 1781787715169091395, 2116, 290, 16
4446, 1781787715171398723, 2077, 290, 16
4447, 1781787715174051666, 2202, 293, 83
4448, 1781787715176830255, 2177, 293, 348
4449, 1781787715179642839, 2138, 291, 279
4450, 1781787715182142263, 1905, 289, 16
4451, 1781787715184436316, 2165, 290, 16
4452, 1781787715186877248, 1917, 291, 16
4453, 1781787715189339950, 2218, 293, 82
4454, 1781787715192278244, 2173, 291, 345
4455, 1781787715195243325, 2136, 292, 281
4456, 1781787715197765354, 1879, 292, 17
4457, 1781787715200036048, 1965, 324, 16
4458, 1781787715202579276, 2114, 290, 16
4459, 1781787715204883314, 2240, 291, 173
4460, 1781787715207548568, 2385, 290, 344
4461, 1781787715210285701, 2201, 291, 277
4462, 1781787715213140101, 1918, 290, 17
4463, 1781787715215626892, 1936, 290, 16
4464, 1781787715217907805, 2127, 290, 16
4465, 1781787715220399482, 2299, 290, 223
4466, 1781787715223029640, 2271, 290, 343
4467, 1781787715226018766, 2168, 290, 278
4468, 1781787715228835437, 1876, 291, 16
4469, 1781787715231346592, 1892, 289, 18
4470, 1781787715233611840, 2168, 292, 16
4471, 1781787715236232230, 2051, 289, 15
4472, 1781787715238527115, 2253, 292, 88
4473, 1781787715241251405, 2190, 290, 352
4474, 1781787715244220496, 2158, 292, 288
4475, 1781787715247072142, 1894, 291, 16
4476, 1781787715249582837, 2161, 289, 16
4477, 1781787715251978494, 1910, 289, 16
4478, 1781787715254375104, 2241, 291, 175
4479, 1781787715257166529, 2079, 293, 83
4480, 1781787715259622798, 2149, 290, 287
4481, 1781787715262297985, 2151, 293, 280
4482, 1781787715265175921, 1953, 291, 15
4483, 1781787715267711241, 2126, 290, 17
4484, 1781787715270175861, 1978, 291, 16
4485, 1781787715272790032, 2058, 289, 76
4486, 1781787715275472869, 2201, 290, 350
4487, 1781787715278181928, 2198, 292, 280
4488, 1781787715280998511, 1873, 290, 16
4489, 1781787715283522702, 2179, 289, 17
4490, 1781787715286239795, 1906, 292, 16
4491, 1781787715288568129, 2244, 294, 79
4492, 1781787715291440596, 2186, 294, 356
4493, 1781787715294352355, 2141, 293, 277
4494, 1781787715297169265, 1882, 292, 17
4495, 1781787715299694181, 2085, 290, 16
4496, 1781787715302249703, 1891, 290, 17
4497, 1781787715304548935, 2269, 289, 183
4498, 1781787715307349081, 2338, 293, 349
4499, 1781787715309760575, 2182, 291, 284
4500, 1781787715312523341, 1881, 291, 17
4501, 1781787715315359330, 1873, 292, 17
4502, 1781787715317917792, 2139, 291, 17
4503, 1781787715320360627, 1959, 290, 13
4504, 1781787715323066308, 2158, 292, 76
4505, 1781787715325995727, 2164, 293, 344
4506, 1781787715328805045, 2126, 291, 284
4507, 1781787715331288971, 1871, 289, 16
4508, 1781787715333572342, 2124, 289, 16
4509, 1781787715336153360, 1900, 291, 16
4510, 1781787715338506321, 2281, 290, 217
4511, 1781787715341385076, 2158, 291, 348
4512, 1781787715344080693, 2126, 291, 284
4513, 1781787715346900057, 1870, 290, 16
4514, 1781787715349376788, 1952, 290, 16
4515, 1781787715351790534, 2134, 289, 17
4516, 1781787715354205301, 2000, 292, 15
4517, 1781787715356964580, 2099, 290, 200
4518, 1781787715359389405, 2199, 293, 348
4519, 1781787715362016847, 2163, 291, 279
4520, 1781787715364853318, 1901, 291, 16
4521, 1781787715367368353, 2161, 290, 16
4522, 1781787715369968889, 1905, 289, 16
4523, 1781787715372273507, 2217, 291, 76
4524, 1781787715375346653, 2207, 291, 342
4525, 1781787715378451059, 2160, 291, 278
4526, 1781787715381488869, 1855, 290, 16
4527, 1781787715384061170, 2076, 288, 16
4528, 1781787715386926817, 1899, 291, 16
4529, 1781787715389707703, 2278, 289, 223
4530, 1781787715392389162, 2216, 292, 344
4531, 1781787715395387454, 2181, 291, 289
4532, 1781787715398393707, 1891, 290, 17
4533, 1781787715400918640, 1869, 291, 16
4534, 1781787715403695709, 2122, 290, 16
4535, 1781787715406336317, 1990, 291, 16
4536, 1781787715409208988, 2075, 291, 217
4537, 1781787715412495329, 2202, 292, 351
4538, 1781787715415660097, 2115, 291, 283
4539, 1781787715418279596, 1880, 291, 17
4540, 1781787715420590851, 2163, 290, 16
4541, 1781787715423171238, 1908, 291, 16
4542, 1781787715425793229, 2225, 291, 87
4543, 1781787715428492822, 2172, 292, 338
4544, 1781787715431317838, 2148, 291, 280
4545, 1781787715433844714, 1857, 290, 15
4546, 1781787715436475664, 1949, 325, 16
4547, 1781787715439363569, 2069, 290, 16
4548, 1781787715442192722, 2054, 290, 17
4549, 1781787715445225862, 2145, 288, 87
4550, 1781787715448190414, 2156, 289, 356
4551, 1781787715450756682, 2138, 291, 285
4552, 1781787715453547853, 1878, 291, 17
4553, 1781787715456298228, 2139, 288, 16
4554, 1781787715459332850, 1882, 291, 17
4555, 1781787715462443375, 2274, 290, 186
4556, 1781787715465285114, 2403, 290, 351
4557, 1781787715467716328, 2174, 292, 283
4558, 1781787715470264840, 1915, 292, 16
4559, 1781787715472771289, 2111, 289, 16
4560, 1781787715475420197, 1900, 290, 16
4561, 1781787715478145739, 2278, 291, 206
4562, 1781787715480956227, 2177, 290, 348
4563, 1781787715483460326, 2135, 292, 279
4564, 1781787715486083988, 1941, 291, 16
4565, 1781787715488422056, 1959, 291, 16
4566, 1781787715491266813, 1764, 290, 17
4567, 1781787715493989253, 2273, 288, 17
4568, 1781787715496824019, 2054, 294, 79
4569, 1781787715499314965, 2151, 291, 352
4570, 1781787715501868868, 2151, 290, 284
4571, 1781787715504173479, 1867, 291, 16
4572, 1781787715506977650, 2133, 292, 17
4573, 1781787715509936460, 1909, 290, 16
4574, 1781787715512762489, 2213, 290, 174
4575, 1781787715515280344, 2310, 291, 347
4576, 1781787715517571581, 2146, 290, 281
4577, 1781787715520005379, 1883, 290, 17
4578, 1781787715522311397, 2096, 290, 17
4579, 1781787715524990934, 1948, 292, 16
4580, 1781787715527728109, 2285, 288, 16
4581, 1781787715530514758, 2452, 292, 80
4582, 1781787715533027374, 2666, 290, 368
4583, 1781787715535534965, 3045, 288, 281
4584, 1781787715537841293, 2297, 291, 16
4585, 1781787715540644525, 2031, 290, 78
4586, 1781787715543085049, 2620, 290, 355
4587, 1781787715545708462, 2982, 289, 294
4588, 1781787715548538912, 2234, 293, 16
4589, 1781787715551086717, 2054, 292, 88
4590, 1781787715553550475, 2191, 290, 353
4591, 1781787715556148566, 2199, 290, 281
4592, 1781787715559238537, 2105, 289, 17
4593, 1781787715562211411, 1881, 292, 17
4594, 1781787715564703815, 2297, 290, 208
4595, 1781787715566984711, 1945, 291, 77
4596, 1781787715569554110, 2179, 290, 285
4597, 1781787715571850556, 2210, 290, 284
4598, 1781787715574749458, 1956, 290, 16
4599, 1781787715577449007, 2142, 292, 17
4600, 1781787715580253515, 1971, 290, 17
4601, 1781787715582747636, 2072, 292, 77
4602, 1781787715585132549, 2173, 289, 343
4603, 1781787715587513852, 2146, 290, 282
4604, 1781787715590360542, 1891, 289, 17
4605, 1781787715593096975, 2153, 291, 16
4606, 1781787715595918018, 1887, 290, 17
4607, 1781787715598408566, 2236, 292, 84
4608, 1781787715600669092, 1915, 291, 77
4609, 1781787715603290003, 2160, 290, 283
4610, 1781787715605635878, 2141, 290, 282
4611, 1781787715608434425, 2016, 288, 17
4612, 1781787715611286522, 2067, 289, 16
4613, 1781787715614084375, 2221, 291, 17
4614, 1781787715616584518, 2073, 291, 217
4615, 1781787715619048283, 2183, 290, 348
4616, 1781787715621344411, 2160, 291, 277
4617, 1781787715624052706, 1890, 290, 17
4618, 1781787715626802593, 2167, 290, 17
4619, 1781787715629626733, 1982, 290, 16
4620, 1781787715632110188, 2219, 291, 82
4621, 1781787715634415850, 2191, 290, 349
4622, 1781787715637003830, 2174, 290, 284
4623, 1781787715639518690, 1896, 290, 16
4624, 1781787715642162344, 2085, 289, 16
4625, 1781787715644890421, 1881, 289, 18
4626, 1781787715647727512, 2295, 292, 208
4627, 1781787715650254765, 1943, 292, 87
4628, 1781787715652886216, 2189, 290, 279
4629, 1781787715655203210, 2118, 290, 279
4630, 1781787715657876219, 1930, 290, 17
4631, 1781787715660869486, 2149, 289, 16
4632, 1781787715663710676, 2252, 289, 188
4633, 1781787715666195040, 2340, 290, 346
4634, 1781787715668730696, 2151, 291, 278
4635, 1781787715671005365, 1894, 289, 16
4636, 1781787715673788257, 1889, 289, 17
4637, 1781787715676523582, 2141, 289, 17
4638, 1781787715679341524, 1879, 290, 17
4639, 1781787715681837671, 2220, 293, 80
4640, 1781787715684139058, 2176, 289, 348
4641, 1781787715686716583, 2133, 291, 281
4642, 1781787715689218541, 1862, 289, 17
4643, 1781787715691918352, 2097, 291, 18
4644, 1781787715694594309, 1910, 290, 16
4645, 1781787715697419364, 2288, 291, 221
4646, 1781787715699937437, 2169, 290, 338
4647, 1781787715702418073, 2153, 291, 279
4648, 1781787715704738926, 1874, 290, 16
4649, 1781787715707574512, 1871, 290, 16
4650, 1781787715710454467, 2136, 291, 17
4651, 1781787715713231467, 1968, 291, 15
4652, 1781787715715749170, 2161, 291, 211
4653, 1781787715718117209, 2213, 289, 356
4654, 1781787715720521099, 2180, 291, 278
4655, 1781787715723224048, 1886, 291, 17
4656, 1781787715726114766, 2104, 290, 17
4657, 1781787715728941349, 1888, 289, 16
4658, 1781787715731446760, 2279, 292, 206
4659, 1781787715733713175, 2187, 290, 349
4660, 1781787715736326982, 2156, 289, 283
4661, 1781787715738668444, 1878, 291, 17
4662, 1781787715741514584, 1977, 308, 16
4663, 1781787715744203593, 2100, 289, 17
4664, 1781787715747014090, 1988, 290, 16
4665, 1781787715749546285, 2226, 291, 85
4666, 1781787715752064202, 2186, 290, 344
4667, 1781787715754361621, 2143, 291, 285
4668, 1781787715757154058, 1882, 290, 17
4669, 1781787715759621241, 2147, 290, 18
4670, 1781787715762248941, 1896, 290, 16
4671, 1781787715765031654, 2227, 291, 183
4672, 1781787715767557581, 2055, 292, 87
4673, 1781787715770115428, 2165, 290, 283
4674, 1781787715772699605, 2184, 292, 279
4675, 1781787715775349947, 2090, 289, 17
4676, 1781787715777991942, 1897, 290, 16
4677, 1781787715780859581, 2285, 290, 219
4678, 1781787715783370378, 1929, 290, 87
4679, 1781787715785848719, 2196, 289, 284
4680, 1781787715788142519, 2159, 292, 283
4681, 1781787715791064326, 1977, 288, 17
4682, 1781787715793755393, 2154, 290, 16
4683, 1781787715796577452, 2000, 291, 16
4684, 1781787715799109240, 2049, 294, 76
4685, 1781787715801464001, 2149, 291, 340
4686, 1781787715803860370, 2155, 291, 283
4687, 1781787715806543002, 1899, 290, 16
4688, 1781787715809167475, 2130, 289, 16
4689, 1781787715811819542, 1878, 290, 17
4690, 1781787715814678820, 2276, 291, 205
4691, 1781787715817182760, 1917, 292, 87
4692, 1781787715819798407, 2187, 291, 283
4693, 1781787715822091191, 2150, 289, 278
4694, 1781787715824905651, 2107, 289, 16
4695, 1781787715827761471, 1882, 291, 16
4696, 1781787715830608495, 2299, 290, 207
4697, 1781787715833121854, 2205, 291, 348
4698, 1781787715835643937, 2142, 292, 284
4699, 1781787715837936206, 1894, 289, 16
4700, 1781787715840706983, 1877, 291, 16
4701, 1781787715843434317, 2153, 292, 16
4702, 1781787715846288688, 1984, 289, 14
4703, 1781787715848798069, 2213, 292, 77
4704, 1781787715851092250, 2161, 290, 341
4705, 1781787715853594305, 2144, 290, 291
4706, 1781787715856062504, 1885, 291, 17
4707, 1781787715858746043, 2062, 289, 17
4708, 1781787715861406940, 1874, 289, 16
4709, 1781787715864191555, 2259, 291, 189
4710, 1781787715866726095, 2072, 290, 81
4711, 1781787715869446220, 2176, 291, 285
4712, 1781787715871762127, 2183, 291, 281
4713, 1781787715874571780, 2007, 293, 17
4714, 1781787715877488990, 2131, 291, 17
4715, 1781787715880322371, 1980, 292, 16
4716, 1781787715882823486, 2046, 292, 88
4717, 1781787715885357379, 2165, 292, 348
4718, 1781787715887685074, 2135, 290, 281
4719, 1781787715890471220, 1890, 290, 17
4720, 1781787715893194690, 2132, 291, 17
4721, 1781787715895993795, 1879, 291, 17
4722, 1781787715898515738, 2287, 289, 208
4723, 1781787715900748804, 2208, 291, 350
4724, 1781787715903358705, 2150, 289, 284
4725, 1781787715905717573, 1909, 291, 16
4726, 1781787715908507197, 1957, 291, 16
4727, 1781787715911276369, 2156, 292, 16
4728, 1781787715914120828, 2045, 289, 16
4729, 1781787715916612443, 2171, 293, 180
4730, 1781787715919145579, 2327, 293, 344
4731, 1781787715921481937, 2154, 291, 279
4732, 1781787715924227910, 1920, 291, 17
4733, 1781787715927122060, 2160, 291, 17
4734, 1781787715929975177, 2000, 290, 14
4735, 1781787715932526007, 2063, 289, 89
4736, 1781787715934859669, 2200, 289, 337
4737, 1781787715937332519, 2115, 291, 280
4738, 1781787715940037005, 1890, 290, 18
4739, 1781787715942963833, 2097, 289, 17
4740, 1781787715945779742, 1906, 291, 16
4741, 1781787715948332211, 2258, 289, 223
4742, 1781787715950615247, 2176, 291, 345
4743, 1781787715953286147, 2148, 289, 285
4744, 1781787715955847338, 1904, 291, 16
4745, 1781787715958779423, 1951, 291, 16
4746, 1781787715961646859, 2127, 291, 16
4747, 1781787715964180477, 1991, 290, 16
4748, 1781787715966484306, 2058, 291, 76
4749, 1781787715969142521, 2223, 290, 342
4750, 1781787715971496034, 2147, 290, 282
4751, 1781787715974291338, 1890, 290, 17
4752, 1781787715977157082, 2120, 290, 16
4753, 1781787715979946214, 1893, 288, 17
4754, 1781787715982469342, 2210, 291, 87
4755, 1781787715984990840, 2160, 292, 350
4756, 1781787715987285986, 2132, 292, 284
4757, 1781787715990067384, 1878, 292, 17
4758, 1781787715992953809, 2117, 289, 16
4759, 1781787715995755316, 1873, 291, 16
4760, 1781787715998281840, 2297, 292, 207
4761, 1781787716000544706, 2206, 291, 355
4762, 1781787716003215936, 2128, 290, 281
4763, 1781787716005784615, 1898, 291, 16
4764, 1781787716008392400, 1894, 289, 16
4765, 1781787716011114265, 2135, 289, 17
4766, 1781787716013948512, 1977, 289, 15
4767, 1781787716016445820, 2217, 294, 80
4768, 1781787716018966668, 2175, 291, 345
4769, 1781787716021268916, 2181, 291, 284
4770, 1781787716024027760, 1876, 290, 17
4771, 1781787716026964246, 2194, 289, 16
4772, 1781787716029789770, 1904, 290, 16
4773, 1781787716032316483, 2238, 290, 174
4774, 1781787716034589878, 2396, 294, 343
4775, 1781787716037047374, 2231, 290, 284
4776, 1781787716039605986, 1879, 289, 17
4777, 1781787716042408835, 1951, 292, 16
4778, 1781787716045283385, 2122, 290, 16
4779, 1781787716048072960, 1980, 293, 16
4780, 1781787716050586328, 2104, 294, 87
4781, 1781787716053161398, 2291, 290, 351
4782, 1781787716055520608, 2212, 292, 278
4783, 1781787716058162206, 1906, 291, 16
4784, 1781787716060945740, 2157, 289, 16
4785, 1781787716063708225, 1972, 289, 15
4786, 1781787716066233372, 2067, 291, 87
4787, 1781787716068615904, 2211, 288, 348
4788, 1781787716071013002, 2149, 290, 280
4789, 1781787716073809125, 1897, 292, 16
4790, 1781787716076743611, 2099, 290, 17
4791, 1781787716079590262, 1861, 291, 16
4792, 1781787716082090353, 2264, 290, 191
4793, 1781787716084368834, 2336, 293, 354
4794, 1781787716086930461, 2157, 292, 281
4795, 1781787716089441047, 1904, 289, 16
4796, 1781787716092413376, 1969, 324, 16
4797, 1781787716095311655, 2082, 290, 16
4798, 1781787716097843604, 2058, 289, 16
4799, 1781787716100094359, 2369, 292, 352
4800, 1781787716102479922, 2197, 292, 353
4801, 1781787716104918658, 1893, 289, 16
4802, 1781787716107574043, 1879, 289, 17
4803, 1781787716110385870, 2158, 291, 16
4804, 1781787716113172825, 1966, 290, 15
4805, 1781787716115677311, 2117, 293, 76
4806, 1781787716118091566, 2184, 290, 341
4807, 1781787716120476873, 2149, 290, 277
4808, 1781787716123191150, 1886, 291, 17
4809, 1781787716126131701, 2112, 290, 16
4810, 1781787716129023527, 1912, 291, 16
4811, 1781787716131516653, 2278, 289, 187
4812, 1781787716133785523, 2325, 293, 351
4813, 1781787716136365864, 2176, 292, 279
4814, 1781787716138707733, 1900, 291, 16
4815, 1781787716141853039, 1942, 290, 16
4816, 1781787716144716772, 2125, 290, 16
4817, 1781787716147213221, 1977, 289, 16
4818, 1781787716149492477, 2034, 293, 87
4819, 1781787716152040915, 2197, 291, 347
4820, 1781787716154338335, 2152, 291, 283
4821, 1781787716157096827, 1885, 291, 16
4822, 1781787716159825208, 2127, 290, 16
4823, 1781787716162622389, 1888, 290, 17
4824, 1781787716165099115, 2225, 292, 86
4825, 1781787716167393008, 2173, 291, 357
4826, 1781787716170002935, 2156, 291, 284
4827, 1781787716172357217, 1878, 292, 17
4828, 1781787716174985795, 2102, 289, 17
4829, 1781787716177740041, 1878, 292, 18
4830, 1781787716180599136, 2037, 291, 17
4831, 1781787716183126946, 2131, 290, 187
4832, 1781787716185663117, 2342, 292, 352
4833, 1781787716187945684, 2163, 293, 279
4834, 1781787716190700321, 1875, 293, 18
4835, 1781787716193464795, 2142, 289, 18
4836, 1781787716196288328, 2007, 290, 15
4837, 1781787716198788818, 2053, 290, 76
4838, 1781787716201104658, 2166, 289, 350
4839, 1781787716203571895, 2153, 292, 280
4840, 1781787716206185477, 1866, 291, 16
4841, 1781787716209175095, 2113, 291, 16
4842, 1781787716211949007, 1877, 289, 17
4843, 1781787716214454481, 2278, 288, 233
4844, 1781787716216726325, 2176, 292, 356
4845, 1781787716219237383, 2157, 290, 328
4846, 1781787716221546133, 1918, 291, 17
4847, 1781787716224223017, 1998, 290, 16
4848, 1781787716227002317, 2130, 290, 16
4849, 1781787716229813355, 2039, 290, 16
4850, 1781787716232331136, 2168, 293, 185
4851, 1781787716234644602, 2327, 292, 338
4852, 1781787716237128605, 2194, 288, 278
4853, 1781787716239820686, 1886, 290, 17
4854, 1781787716242737529, 2130, 291, 16
4855, 1781787716245602393, 1882, 290, 17
4856, 1781787716248081104, 2252, 291, 75
4857, 1781787716250330410, 2186, 290, 340
4858, 1781787716252916027, 2155, 290, 281
4859, 1781787716255247404, 1884, 290, 17
4860, 1781787716258385199, 2088, 291, 17
4861, 1781787716261264215, 1902, 291, 16
4862, 1781787716263769701, 2242, 290, 222
4863, 1781787716266028030, 2198, 290, 337
4864, 1781787716268443823, 2151, 291, 283
4865, 1781787716270870006, 1877, 292, 17
4866, 1781787716273662153, 1873, 291, 16
4867, 1781787716276414998, 2130, 290, 16
4868, 1781787716279278359, 1996, 290, 13
4869, 1781787716281778507, 2066, 292, 215
4870, 1781787716284035250, 2160, 292, 352
4871, 1781787716286655798, 2134, 291, 285
4872, 1781787716289098878, 1891, 290, 17
4873, 1781787716291861193, 2128, 290, 16
4874, 1781787716294775307, 1877, 291, 17
4875, 1781787716297567174, 2250, 293, 83
4876, 1781787716300089907, 2202, 292, 345
4877, 1781787716302816182, 2138, 291, 280
4878, 1781787716305196182, 1873, 291, 16
4879, 1781787716308063969, 1999, 329, 16
4880, 1781787716310790723, 2083, 289, 16
4881, 1781787716313645183, 2060, 289, 17
4882, 1781787716316147755, 2151, 292, 80
4883, 1781787716318709354, 2201, 291, 345
4884, 1781787716321033571, 2157, 291, 281
4885, 1781787716323896886, 1858, 290, 16
4886, 1781787716326664822, 2130, 291, 16
4887, 1781787716329507572, 1871, 289, 16
4888, 1781787716332006424, 2225, 289, 205
4889, 1781787716334317847, 2137, 290, 347
4890, 1781787716336839019, 2155, 292, 278
4891, 1781787716339357930, 1863, 290, 16
4892, 1781787716342416163, 2082, 288, 16
4893, 1781787716345369054, 1872, 290, 16
4894, 1781787716347888918, 2264, 289, 206
4895, 1781787716350132502, 2197, 291, 350
4896, 1781787716352649297, 2175, 292, 280
4897, 1781787716354918107, 1875, 288, 16
4898, 1781787716357820905, 1868, 290, 16
4899, 1781787716360531246, 2120, 290, 16
4900, 1781787716363307605, 1985, 291, 13
4901, 1781787716365847325, 2154, 292, 74
4902, 1781787716368269479, 2179, 290, 345
4903, 1781787716370661299, 2125, 293, 284
4904, 1781787716373351148, 1882, 290, 17
4905, 1781787716376221461, 2079, 289, 16
4906, 1781787716379090194, 1905, 290, 16
4907, 1781787716381585580, 2284, 291, 208
4908, 1781787716383881042, 2198, 292, 351
4909, 1781787716386451489, 2148, 290, 287
4910, 1781787716388825178, 1888, 291, 17
4911, 1781787716391880572, 1947, 289, 17
4912, 1781787716394852803, 2160, 290, 16
4913, 1781787716397353612, 2003, 290, 17
4914, 1781787716399605560, 2297, 290, 342
4915, 1781787716402143658, 2173, 290, 344
4916, 1781787716404459690, 1892, 290, 16
4917, 1781787716407215032, 1877, 291, 17
4918, 1781787716409997148, 2111, 289, 16
4919, 1781787716412864671, 1906, 291, 16
4920, 1781787716415338840, 2220, 291, 78
4921, 1781787716417615641, 2181, 290, 346
4922, 1781787716420224208, 2152, 291, 283
4923, 1781787716422718062, 1876, 290, 17
4924, 1781787716425705154, 1982, 325, 17
4925, 1781787716428600209, 2094, 290, 17
4926, 1781787716431117730, 2044, 291, 16
4927, 1781787716433361580, 2147, 295, 76
4928, 1781787716435902152, 2154, 292, 357
4929, 1781787716438182182, 2175, 292, 279
4930, 1781787716440844150, 1877, 292, 17
